0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,loan_status
1.5605947943720873,0.7846455236385224,0.7846445919035774,0.7810311125632375,0.9922038621652887,-0.720537679727162,0.17812788627151652,0.047761884631879505,-0.21681870047414825,0.02942058930862366,-0.5132005967645572,-0.8902810301600532,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.6487710846976723,-0.6052338033752079,-0.6052347068673037,-0.5831866525803752,-1.9442387321299197,0.26006364227181084,-1.401837103940765,0.047761884631879505,-0.2300475453479225,-1.1078339877178507,-1.2147771766811564,-0.8902810301600532,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.30862079623255684,-0.5349713413460778,-0.5349713679851746,-0.5831866525803752,-0.4588786649767015,-1.112778208526751,0.07701012689793048,0.047761884631879505,-0.24989081265858384,1.3579391942323134,-0.9023102965502341,-0.8902810301600532,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.6061629656279013,-0.9763074309665514,-0.9763074486375397,-0.3238725319332422,-0.05897403151237348,1.7309656252702699,-0.6940127883256629,1.9988856823597234,-0.8617248880706424,0.6172076018707979,-0.900836396172258,0.022827718722052668,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.7960621433023229,3.852041131597734,3.852041015812962,-0.5831866525803752,0.4666149153264576,0.26006364227181084,-0.2769020309096206,0.047761884631879505,0.031222140909118734,-1.221792694235007,1.1110376197650484,1.8490452164862643,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-1.0906442605116242,-1.0070472581042957,-1.0070481534313973,-0.368970639871874,-1.0644485385083982,-0.9166579441269566,0.0011718073677409672,0.047761884631879505,-0.4020225287069876,1.3579391942323134,-0.9524229094014197,-0.8902810301600532,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.8977850306511593,-0.36151088821166283,-0.3615117966562961,1.412404623704083,2.100510989194998,-0.8185978119270593,0.5194003241573694,-0.9278000142320425,-0.5144677101340687,1.3579391942323134,1.9857974940938332,0.9359364676041585,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.5295573841395328,-0.8994578631221903,-0.8994570040740321,-0.5831866525803752,1.5977737356969852,-0.23023701872767557,0.8101138823564291,1.0233237834958013,-0.19366822194504335,1.3579391942323134,1.4168719481950784,0.022827718722052668,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.4869492650697618,0.10617362466973458,0.10617270672158327,-0.5831866525803752,0.78653862209792,-0.720537679727162,-0.4032992301266031,-0.9278000142320425,0.05767983065666721,0.8561210304462392,1.7536581845626056,0.022827718722052668,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.3396582064651112,-0.012394280004422506,-0.012395195543231234,0.10455949348376016,0.9807780154948793,1.7309656252702699,-0.5802553090303787,-0.9278000142320425,-0.36564320530410843,-1.0955051218081,1.613637648654881,-0.8902810301600532,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.42783449679069635,1.39285496057818,1.392855773045715,4.817311773070786,-0.8587832984410294,1.7309656252702699,0.6963564030611449,0.047761884631879505,-0.07130140686263163,-1.3077615430111071,-0.6045824201990723,0.022827718722052668,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.30862079623255684,-0.9038492669990109,-0.9038492861423754,-0.5831866525803752,2.5575448560113725,-0.23023701872767557,0.48148116439227456,1.0233237834958013,-0.9278691124395136,1.3579391942323134,1.7573429355075458,0.022827718722052668,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.1923671478604605,-0.06069972264944947,-0.06069975892591664,-0.5831866525803752,0.8436678554499668,0.7503643032712972,-0.7824908277775507,1.0233237834958013,0.08744473162265926,-0.4317456382344882,-0.23684427589404808,0.9359364676041585,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.2068979088837204,0.7034045519173406,0.703404500113999,-0.5437258081340723,-0.13895495820523907,-0.23023701872767557,-0.0620267922407503,1.0233237834958013,5.312838456763484,-0.6673269408883755,0.06456835140205387,0.9359364676041585,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.30862079623255684,0.6858389364100581,0.6858380066828986,-0.2505881065329655,1.6891805090602603,-0.23023701872767557,0.30452508548849905,2.9744475812236453,-0.5839191457213834,0.04508158113992872,1.3822352893126413,-0.8902810301600532,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.8977850306511593,-0.2122031563997613,-0.21220318959762405,3.0753973539411317,0.6151509220417795,-1.112778208526751,-0.1125856719275433,-0.9278000142320425,-0.8981042114735216,1.3579391942323134,-0.8544085342660125,0.022827718722052668,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.2068979088837204,0.6045979646888764,0.6045979148933203,-0.4535295922568087,0.96935216882447,-0.8185978119270593,-0.28954175083131883,0.047761884631879505,-0.2135114892557047,0.9450887925517385,0.523688319141593,-0.8902810301600532,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.6061629656279013,-0.3197925513818668,-0.31979170411271673,-0.5831866525803752,-1.178707005212492,1.7309656252702699,1.9350489553875736,-0.9278000142320425,0.26934134863705506,-1.3077615430111071,-0.5500481062139584,-0.8902810301600532,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.30862079623255684,-0.8994578631221903,-0.8994570040740321,-0.0025485128704904264,1.9519749824796757,-0.720537679727162,0.35508396517529206,0.047761884631879505,-0.5078532876971815,1.3579391942323134,-0.7534463583746531,-0.8902810301600532,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
